mechanism,percentage_missing,avg_nrmse,min_nrmse,max_nrmse,used_nrmse_values,nrmse_values
MCAR,0.05,0.08652400499874519,0.019243401005420976,0.13330869416714103,"[0.019243401005420976, 0.03528966668450791, 0.04050073594676474, 0.0410929859265542, 0.04149364719345073, 0.04713932423666769, 0.049955450279414775, 0.05127997778421521, 0.05224186443282092, 0.0531342791063314, 0.053649878133776537, 0.053743139339773933, 0.054303914298643646, 0.05513852688571504, 0.05558787689353144, 0.05658543113174665, 0.058626421855754424, 0.05984898848942242, 0.061156374382643736, 0.06216573972291407, 0.062237428488755846, 0.0625717030685402, 0.06298852656209956, 0.06370842397408213, 0.06518293615836837, 0.06559684952931116, 0.06583221313840452, 0.06818242371396721, 0.06942554819123699, 0.07008426325166846, 0.07111552765449683, 0.07127028216607198, 0.07233557045562349, 0.07319328389288608, 0.07324918562295289, 0.0746470524774425, 0.07506762931088158, 0.07520085800966042, 0.07634308085742074, 0.07656186027225548, 0.07667501235773443, 0.07678340634494597, 0.0781972491465832, 0.07830312820968893, 0.07896024242022606, 0.07989685824472087, 0.08142305394835511, 0.08262241517060225, 0.08276807729659064, 0.08355187591838684, 0.08362667724712025, 0.08560254607387797, 0.08574672571618766, 0.08733563742744609, 0.08869946987629701, 0.08943611304907399, 0.09064655458471295, 0.09099031797944347, 0.09475139495685643, 0.09535751972123092, 0.0956275752961698, 0.09605767488197532, 0.09752523055380412, 0.09830327406524392, 0.0985229918411495, 0.0985693535570952, 0.10059167298706463, 0.10346407057897389, 0.10460267882633136, 0.10521845378427372, 0.10557983945221137, 0.10774294075344767, 0.10800394891389754, 0.10833053039438982, 0.10839389442637316, 0.10846589814323966, 0.11206868685844218, 0.11236047860220667, 0.11248568649972085, 0.1145235819270103, 0.11535149633588802, 0.11633999597014429, 0.11743704177253529, 0.1198954766172713, 0.12039921744162717, 0.12061153719358894, 0.12089140638573605, 0.12127465292260224, 0.12137296838642837, 0.12195274961733187, 0.1221232509101027, 0.12394610183834577, 0.12457334680844757, 0.12472522201215933, 0.1250473113835519, 0.1256650512084831, 0.12922108243156188, 0.13127922162379801, 0.1321996662884764, 0.13330869416714103]","[0.019243401005420976, 0.03528966668450791, 0.04050073594676474, 0.0410929859265542, 0.04149364719345073, 0.04713932423666769, 0.049955450279414775, 0.05127997778421521, 0.05224186443282092, 0.0531342791063314, 0.053649878133776537, 0.053743139339773933, 0.054303914298643646, 0.05513852688571504, 0.05558787689353144, 0.05658543113174665, 0.058626421855754424, 0.05984898848942242, 0.061156374382643736, 0.06216573972291407, 0.062237428488755846, 0.0625717030685402, 0.06298852656209956, 0.06370842397408213, 0.06518293615836837, 0.06559684952931116, 0.06583221313840452, 0.06818242371396721, 0.06942554819123699, 0.07008426325166846, 0.07111552765449683, 0.07127028216607198, 0.07233557045562349, 0.07319328389288608, 0.07324918562295289, 0.0746470524774425, 0.07506762931088158, 0.07520085800966042, 0.07634308085742074, 0.07656186027225548, 0.07667501235773443, 0.07678340634494597, 0.0781972491465832, 0.07830312820968893, 0.07896024242022606, 0.07989685824472087, 0.08142305394835511, 0.08262241517060225, 0.08276807729659064, 0.08355187591838684, 0.08362667724712025, 0.08560254607387797, 0.08574672571618766, 0.08733563742744609, 0.08869946987629701, 0.08943611304907399, 0.09064655458471295, 0.09099031797944347, 0.09475139495685643, 0.09535751972123092, 0.0956275752961698, 0.09605767488197532, 0.09752523055380412, 0.09830327406524392, 0.0985229918411495, 0.0985693535570952, 0.10059167298706463, 0.10346407057897389, 0.10460267882633136, 0.10521845378427372, 0.10557983945221137, 0.10774294075344767, 0.10800394891389754, 0.10833053039438982, 0.10839389442637316, 0.10846589814323966, 0.11206868685844218, 0.11236047860220667, 0.11248568649972085, 0.1145235819270103, 0.11535149633588802, 0.11633999597014429, 0.11743704177253529, 0.1198954766172713, 0.12039921744162717, 0.12061153719358894, 0.12089140638573605, 0.12127465292260224, 0.12137296838642837, 0.12195274961733187, 0.1221232509101027, 0.12394610183834577, 0.12457334680844757, 0.12472522201215933, 0.1250473113835519, 0.1256650512084831, 0.12922108243156188, 0.13127922162379801, 0.1321996662884764, 0.13330869416714103, 0.13345380615316732, 0.13481543503359356, 0.1357223848621836, 0.13643871489742362, 0.1385263770532207, 0.14150994075634413, 0.14312965686182713, 0.143607421639985, 0.143903708647317, 0.14403539337738192, 0.14431679381289092, 0.14757521920141917, 0.14778665547764916, 0.1499708785628525, 0.1500663313906382, 0.15240564802006296, 0.15297049310193142, 0.15360884741105635, 0.15418335497381497, 0.1545224506097764, 0.1561282236584175, 0.1584491338523847, 0.1592659626176081, 0.15931329946794648, 0.15958753561424663, 0.16069321474062612, 0.1642288698857887, 0.1659846041793502, 0.166798434088774, 0.16768223730438658, 0.1692982054028388, 0.16943555645117606, 0.17147818411470686, 0.1742086392200491, 0.17479040666833034, 0.17708514457157676, 0.17890253930765782, 0.18180442750083414, 0.1823629410781047, 0.18531611974384132, 0.18561193795864106, 0.18605306851049327, 0.18693311275298444, 0.18720183020276654, 0.19041775902752062, 0.19357428540969612, 0.19459948009113914, 0.19486712413300417, 0.19870766201504997, 0.199068954864816, 0.1997418486547775, 0.20498953200390177, 0.20566467745879016, 0.2118941010992495, 0.2133535840978602, 0.21498542896822628, 0.21855983900134301, 0.2195741039352677, 0.22218933938612692, 0.22242151550785125, 0.227421167508118, 0.2397705047759817, 0.24083265273755775, 0.24124887650534174, 0.2444964107879789, 0.24792830563534302, 0.2481161701815028, 0.2513897067846775, 0.25848040348780515, 0.26121511300928957, 0.26211874157524645, 0.2692991103999447, 0.27076574802513076, 0.27295967666000914, 0.2762102461757288, 0.28003613500974495, 0.29015642495711563, 0.29293275253078727, 0.30519509379829207, 0.30521862167839925, 0.3067971911845707, 0.30951311274075166, 0.3242856174620345, 0.326663023827189, 0.33294751559928737, 0.34605143667019744, 0.347738303675466, 0.3501945263658999, 0.3672418685247424, 0.3790425608146386, 0.38517111457562003, 0.4007731132180667, 0.41536089281386596, 0.4609580826224728, 0.4657254802715953, 0.4711850551399333, 0.4815467185762708, 0.5235532855260344, 0.6066071942488008, 0.7241327681105316]"
MAR,0.05,0.16093361420027882,0.001453909804997456,0.29998268784283566,"[0.001453909804997456, 0.0027081120628340617, 0.002902204538190124, 0.004162589297366821, 0.004504569905516238, 0.007690459848643527, 0.009446622471372181, 0.010349141618562608, 0.01424156535693992, 0.01517377261669291, 0.0156567675903225, 0.018558889953447365, 0.02275701387672127, 0.02891417692905241, 0.04172872607679367, 0.045456773932771546, 0.0464762011319709, 0.049101717903068234, 0.06881023833127974, 0.07129358568910588, 0.07364375871990318, 0.08405949647239165, 0.08529868613313282, 0.08966528600619743, 0.09055994213156135, 0.0944130151717801, 0.09658433537910965, 0.10244613469738782, 0.1097161064742469, 0.11185496251674444, 0.11225768818641525, 0.11408822910514584, 0.1250645438845992, 0.1271542256295846, 0.12944144454608106, 0.13125176984605688, 0.13202631825704553, 0.13493129749882835, 0.14192126990546217, 0.14866753101963895, 0.1487637317092368, 0.1488409817443912, 0.15430567153588826, 0.15478227749710474, 0.1558805271589204, 0.15624482020258432, 0.158203666812754, 0.16248432112355318, 0.16647117388370647, 0.16665337678601663, 0.16924139879852373, 0.16978289740633343, 0.1700621193426259, 0.17196111424495625, 0.17498712547773734, 0.17975623117247902, 0.1811388856229504, 0.19037089507075838, 0.19321582630106235, 0.20644970976665286, 0.20913914867591363, 0.2103617226986673, 0.21163736653166085, 0.21417407000998698, 0.2147532236965194, 0.21722342581319898, 0.21814616487305366, 0.21948157091395007, 0.22287000846629065, 0.2236465633916152, 0.22722461215825596, 0.23006459475287505, 0.2344232607110105, 0.235688565650993, 0.23760662579523883, 0.2400134815180131, 0.24057762861630733, 0.24212556615031042, 0.2432158108290575, 0.24461837833698313, 0.24648848048687252, 0.2496841172128942, 0.25401419209782367, 0.25578692993889485, 0.2559719406132936, 0.2576632198798627, 0.25795269972298196, 0.2585850737938636, 0.2666308773897898, 0.26860797555546323, 0.271403508059024, 0.271516934159797, 0.28701281436948906, 0.287860942322843, 0.2914621666928273, 0.2922493645194505, 0.292409951120988, 0.2957343241611426, 0.299321598322648, 0.29998268784283566]","[0.001453909804997456, 0.0027081120628340617, 0.002902204538190124, 0.004162589297366821, 0.004504569905516238, 0.007690459848643527, 0.009446622471372181, 0.010349141618562608, 0.01424156535693992, 0.01517377261669291, 0.0156567675903225, 0.018558889953447365, 0.02275701387672127, 0.02891417692905241, 0.04172872607679367, 0.045456773932771546, 0.0464762011319709, 0.049101717903068234, 0.06881023833127974, 0.07129358568910588, 0.07364375871990318, 0.08405949647239165, 0.08529868613313282, 0.08966528600619743, 0.09055994213156135, 0.0944130151717801, 0.09658433537910965, 0.10244613469738782, 0.1097161064742469, 0.11185496251674444, 0.11225768818641525, 0.11408822910514584, 0.1250645438845992, 0.1271542256295846, 0.12944144454608106, 0.13125176984605688, 0.13202631825704553, 0.13493129749882835, 0.14192126990546217, 0.14866753101963895, 0.1487637317092368, 0.1488409817443912, 0.15430567153588826, 0.15478227749710474, 0.1558805271589204, 0.15624482020258432, 0.158203666812754, 0.16248432112355318, 0.16647117388370647, 0.16665337678601663, 0.16924139879852373, 0.16978289740633343, 0.1700621193426259, 0.17196111424495625, 0.17498712547773734, 0.17975623117247902, 0.1811388856229504, 0.19037089507075838, 0.19321582630106235, 0.20644970976665286, 0.20913914867591363, 0.2103617226986673, 0.21163736653166085, 0.21417407000998698, 0.2147532236965194, 0.21722342581319898, 0.21814616487305366, 0.21948157091395007, 0.22287000846629065, 0.2236465633916152, 0.22722461215825596, 0.23006459475287505, 0.2344232607110105, 0.235688565650993, 0.23760662579523883, 0.2400134815180131, 0.24057762861630733, 0.24212556615031042, 0.2432158108290575, 0.24461837833698313, 0.24648848048687252, 0.2496841172128942, 0.25401419209782367, 0.25578692993889485, 0.2559719406132936, 0.2576632198798627, 0.25795269972298196, 0.2585850737938636, 0.2666308773897898, 0.26860797555546323, 0.271403508059024, 0.271516934159797, 0.28701281436948906, 0.287860942322843, 0.2914621666928273, 0.2922493645194505, 0.292409951120988, 0.2957343241611426, 0.299321598322648, 0.29998268784283566, 0.3022394473747217, 0.31705763054578795, 0.3206703663084556, 0.32420790883878925, 0.32439186566372336, 0.32733715653060097, 0.3274321055998655, 0.33615882753614873, 0.33689737974740275, 0.3376268936082691, 0.33929161463914015, 0.34525229680562597, 0.35140347241913755, 0.3627159362694499, 0.36682176756639995, 0.3699847149223953, 0.3891330921717752, 0.3928899912250373, 0.40023452159883355, 0.41544428987618076, 0.41583587257072147, 0.42327913822642144, 0.4259031575078086, 0.43160858460955703, 0.4334174366496202, 0.43698891818939367, 0.4518048419750574, 0.4618370243702122, 0.465056091083665, 0.4883722073966093, 0.4904896363721752, 0.49427245533067776, 0.5011151841470398, 0.5065620008655619, 0.5163574557365775, 0.5182405632212769, 0.5208498851954688, 0.5268108412198219, 0.5281608126322835, 0.5314024116282048, 0.5392278243108735, 0.5411487020854152, 0.5455113964824994, 0.5679405279630265, 0.5775121340812149, 0.5788593417837136, 0.5933470705082644, 0.5981940463592169, 0.6016224120356917, 0.6046761741935868, 0.6066499064007865, 0.617584020291461, 0.642658646589365, 0.6737674603813055, 0.7047701074168237, 0.7122359584190879, 0.728124451856656, 0.7394866871049312, 0.7541783958805506, 0.7787909272067604, 0.7808842388980876, 0.8377782370295024, 0.8569447572804594, 0.863670516359747, 0.8845791879514262, 0.9009239845304845, 0.9342838086316234, 0.9594485551061167, 0.9631243162976313, 0.9841885204966984, 0.9967928289328178, 1.0335629453085624, 1.0570069211838982, 1.0676720172652157, 1.0790471744174874, 1.080407350536645, 1.1087612627922923, 1.142576874101937, 1.1559979304864618, 1.1624662662258554, 1.228709668057936, 1.2363923646930572, 1.2414396730709354, 1.4336986069929174, 1.6520914547099907, 1.780653297013871, 1.7940859169341983, 2.00250249059226, 2.080832894354047, 2.120235659796952, 2.747141089252691, 2.9298333574203657, 2.9853431358439653, 3.2148694913396985, 3.499626940364188, 4.785064123723948, 6.104237289874981, 21525.005663901975, 47799.63558279882, 1618668.8695606925]"
MNAR,0.05,0.14284324125821043,0.0016888695732532545,0.299321598322648,"[0.0016888695732532545, 0.002559937886414518, 0.003950066380318141, 0.004325367490982439, 0.004416915338356065, 0.004844087037705897, 0.007898355269024495, 0.010515668363280033, 0.013546543117034831, 0.019132170649898656, 0.019323698450845504, 0.02041519630271571, 0.022568215413466756, 0.02730411864264771, 0.029034631583539257, 0.029049729499725434, 0.032259604304053086, 0.03779824973522413, 0.03815407451192847, 0.04266804526347877, 0.045912727349292574, 0.05435873829711332, 0.0645201553494171, 0.0737445899649399, 0.07826663891003832, 0.08196021267018078, 0.08330803804709862, 0.084478702733105, 0.08809327098031557, 0.08898595578386821, 0.08966528600619743, 0.09055994213156135, 0.09807812548137287, 0.10011976982868989, 0.1004979417957748, 0.10129872107977997, 0.10171965937019159, 0.10662726342721242, 0.1097161064742469, 0.11562389563773566, 0.12215913269933316, 0.12330965473179357, 0.1250645438845992, 0.125270222440954, 0.1279976781693937, 0.1294973531191891, 0.13202631825704553, 0.13297338997890112, 0.13739350470172648, 0.1375109684327327, 0.14096106188152363, 0.14144008503819025, 0.14425217267855034, 0.14628037168950006, 0.1487637317092368, 0.1509511961659921, 0.1624206630867569, 0.16248432112355318, 0.1630546786654557, 0.16466564942339684, 0.1652570431893714, 0.1665638667167294, 0.16924139879852373, 0.17746563749987807, 0.17758765275289526, 0.17830142097915494, 0.1811388856229504, 0.19393012291294853, 0.1992631145926394, 0.19999916646658983, 0.20403978195189326, 0.2147532236965194, 0.2169194307277518, 0.2171731543236226, 0.22179726457016463, 0.22603733288486622, 0.22720149330300324, 0.23006459475287505, 0.23246401253572654, 0.237022647566372, 0.2421267686601036, 0.24580261233132397, 0.24815531788119793, 0.24821207510038926, 0.24902307432802828, 0.252394777521194, 0.2541069216845365, 0.25578692993889485, 0.257579293197063, 0.25795269972298196, 0.2607953361172043, 0.26183384825866934, 0.27013703042999315, 0.27319271518163607, 0.27571101735212533, 0.2766507237604304, 0.2854861661190455, 0.28816918280906245, 0.29819880725018916, 0.299321598322648]","[0.0016888695732532545, 0.002559937886414518, 0.003950066380318141, 0.004325367490982439, 0.004416915338356065, 0.004844087037705897, 0.007898355269024495, 0.010515668363280033, 0.013546543117034831, 0.019132170649898656, 0.019323698450845504, 0.02041519630271571, 0.022568215413466756, 0.02730411864264771, 0.029034631583539257, 0.029049729499725434, 0.032259604304053086, 0.03779824973522413, 0.03815407451192847, 0.04266804526347877, 0.045912727349292574, 0.05435873829711332, 0.0645201553494171, 0.0737445899649399, 0.07826663891003832, 0.08196021267018078, 0.08330803804709862, 0.084478702733105, 0.08809327098031557, 0.08898595578386821, 0.08966528600619743, 0.09055994213156135, 0.09807812548137287, 0.10011976982868989, 0.1004979417957748, 0.10129872107977997, 0.10171965937019159, 0.10662726342721242, 0.1097161064742469, 0.11562389563773566, 0.12215913269933316, 0.12330965473179357, 0.1250645438845992, 0.125270222440954, 0.1279976781693937, 0.1294973531191891, 0.13202631825704553, 0.13297338997890112, 0.13739350470172648, 0.1375109684327327, 0.14096106188152363, 0.14144008503819025, 0.14425217267855034, 0.14628037168950006, 0.1487637317092368, 0.1509511961659921, 0.1624206630867569, 0.16248432112355318, 0.1630546786654557, 0.16466564942339684, 0.1652570431893714, 0.1665638667167294, 0.16924139879852373, 0.17746563749987807, 0.17758765275289526, 0.17830142097915494, 0.1811388856229504, 0.19393012291294853, 0.1992631145926394, 0.19999916646658983, 0.20403978195189326, 0.2147532236965194, 0.2169194307277518, 0.2171731543236226, 0.22179726457016463, 0.22603733288486622, 0.22720149330300324, 0.23006459475287505, 0.23246401253572654, 0.237022647566372, 0.2421267686601036, 0.24580261233132397, 0.24815531788119793, 0.24821207510038926, 0.24902307432802828, 0.252394777521194, 0.2541069216845365, 0.25578692993889485, 0.257579293197063, 0.25795269972298196, 0.2607953361172043, 0.26183384825866934, 0.27013703042999315, 0.27319271518163607, 0.27571101735212533, 0.2766507237604304, 0.2854861661190455, 0.28816918280906245, 0.29819880725018916, 0.299321598322648, 0.3003103860612984, 0.33134846205015683, 0.3321500742875771, 0.34071682738582115, 0.3444898616088358, 0.3493432914160096, 0.34982073376503403, 0.3524541222427883, 0.3545641969473816, 0.3652280710269089, 0.3671953671483812, 0.3692506687061887, 0.36962349074725315, 0.3799846687316073, 0.38405012427043816, 0.38420830196893857, 0.3895714158163162, 0.3911207115832724, 0.3957144656183736, 0.4022491468466524, 0.4065659977007878, 0.40818528943983007, 0.43317344440726274, 0.4391088415916847, 0.44219650836633956, 0.4456144634753033, 0.45632627795008457, 0.4703541068280003, 0.4711479914129822, 0.47452608719634704, 0.48058683209912983, 0.49811844641902897, 0.4988811766069562, 0.502933706826472, 0.5390952593307731, 0.5391598888797191, 0.552278506120979, 0.5566006590968144, 0.5582257509788353, 0.5679405279630265, 0.5693318799154071, 0.5777650344056852, 0.5783002864748547, 0.5856590737978012, 0.5875564668197368, 0.5876184216049792, 0.5947723605528205, 0.5981600590390946, 0.5981940463592169, 0.6048058468162089, 0.6094574390994612, 0.6515670128434964, 0.6621524562686207, 0.6711504540260714, 0.6754854392796553, 0.6848333377245812, 0.7428779439770151, 0.7529999681458742, 0.7662588376866916, 0.7665399406490375, 0.7744005290039344, 0.7808842388980876, 0.8130126041657537, 0.8548811650909078, 0.8560436392821589, 0.8612427492610137, 0.8615007922026244, 0.8743325017994942, 0.8833703525459757, 0.8893398233792993, 0.8906837012314126, 0.898664828658644, 0.9128753869348719, 0.9259987653486459, 0.9339011926880831, 0.9420462850806557, 0.9637194587183114, 1.0241261490281297, 1.063867109225992, 1.1265921694970547, 1.1301910892178282, 1.1367230790158525, 1.2349388374911943, 1.2842796800847196, 1.4045732900968528, 1.5775868479191586, 1.5815211910069515, 1.651016296311045, 1.8777322870878943, 1.8814791052743078, 1.884962495611254, 1.888020569163916, 2.146933555015902, 2.784821933692138, 2.888558181151858, 2.955541325256908, 3.867758480785116, 4.043978317064244, 12.847378228131634, 21.59776540753333]"
MCAR,0.1,0.13038680492705979,0.060955630232451485,0.17796483226807547,"[0.060955630232451485, 0.06599156650996525, 0.07345933085431568, 0.07366780156669829, 0.07840289315094921, 0.07945541096548642, 0.08413946233532653, 0.09057694635153496, 0.09227421539340525, 0.09262397747139114, 0.09429212599913847, 0.0959873722720315, 0.09708007669970008, 0.09909319434479122, 0.10166905855579328, 0.10185816871226887, 0.10252620207339397, 0.10315873854726994, 0.10417323188859062, 0.10422430967497198, 0.10459498381278313, 0.10483356203471932, 0.10549441594536539, 0.10556704475018167, 0.10830793969474628, 0.10888215665959695, 0.10991268401450646, 0.11024818568602845, 0.11039046675249924, 0.11041779133849142, 0.11124256945711723, 0.11248614978809073, 0.11425417111954815, 0.11486866698428433, 0.1149062999372662, 0.11876317059436095, 0.11917474703793415, 0.1217797501187821, 0.12311363310747049, 0.12351746400289318, 0.1272479847794893, 0.12744607373389524, 0.12826366047625087, 0.12999797788913622, 0.13009472732274566, 0.13012335656901228, 0.13211406854622865, 0.13303351901254223, 0.13400851300007585, 0.1342023652921961, 0.1344646398867477, 0.13669657625070947, 0.1367874025503712, 0.13778315553711296, 0.13825315207434524, 0.13896806988235383, 0.14088481494990046, 0.14155009772443136, 0.1415787393154617, 0.14163941523575194, 0.14220861986520353, 0.1422212104191752, 0.14258374624420314, 0.14270437525542473, 0.14286215954749207, 0.14309293726877084, 0.14389999558142674, 0.14411749274360278, 0.14467734092836793, 0.14513285046338362, 0.1456620343190561, 0.14656271283761638, 0.14843283836256174, 0.14912842265196527, 0.14931577033409427, 0.14980198471103262, 0.1516295832655533, 0.15407475097503917, 0.1550215727075281, 0.1551064743151592, 0.15535981892373288, 0.15667427819265636, 0.16101005506809168, 0.1617047782074582, 0.16481287947401477, 0.16630932835179615, 0.16671823370357136, 0.16699070956292575, 0.1673383640417203, 0.16801413657063832, 0.1684724592142222, 0.168792435266846, 0.1688984659747764, 0.17032430565161868, 0.17183736703779992, 0.17279845937326857, 0.17367663416897075, 0.17445087935610384, 0.1747913230361347, 0.17796483226807547]","[0.060955630232451485, 0.06599156650996525, 0.07345933085431568, 0.07366780156669829, 0.07840289315094921, 0.07945541096548642, 0.08413946233532653, 0.09057694635153496, 0.09227421539340525, 0.09262397747139114, 0.09429212599913847, 0.0959873722720315, 0.09708007669970008, 0.09909319434479122, 0.10166905855579328, 0.10185816871226887, 0.10252620207339397, 0.10315873854726994, 0.10417323188859062, 0.10422430967497198, 0.10459498381278313, 0.10483356203471932, 0.10549441594536539, 0.10556704475018167, 0.10830793969474628, 0.10888215665959695, 0.10991268401450646, 0.11024818568602845, 0.11039046675249924, 0.11041779133849142, 0.11124256945711723, 0.11248614978809073, 0.11425417111954815, 0.11486866698428433, 0.1149062999372662, 0.11876317059436095, 0.11917474703793415, 0.1217797501187821, 0.12311363310747049, 0.12351746400289318, 0.1272479847794893, 0.12744607373389524, 0.12826366047625087, 0.12999797788913622, 0.13009472732274566, 0.13012335656901228, 0.13211406854622865, 0.13303351901254223, 0.13400851300007585, 0.1342023652921961, 0.1344646398867477, 0.13669657625070947, 0.1367874025503712, 0.13778315553711296, 0.13825315207434524, 0.13896806988235383, 0.14088481494990046, 0.14155009772443136, 0.1415787393154617, 0.14163941523575194, 0.14220861986520353, 0.1422212104191752, 0.14258374624420314, 0.14270437525542473, 0.14286215954749207, 0.14309293726877084, 0.14389999558142674, 0.14411749274360278, 0.14467734092836793, 0.14513285046338362, 0.1456620343190561, 0.14656271283761638, 0.14843283836256174, 0.14912842265196527, 0.14931577033409427, 0.14980198471103262, 0.1516295832655533, 0.15407475097503917, 0.1550215727075281, 0.1551064743151592, 0.15535981892373288, 0.15667427819265636, 0.16101005506809168, 0.1617047782074582, 0.16481287947401477, 0.16630932835179615, 0.16671823370357136, 0.16699070956292575, 0.1673383640417203, 0.16801413657063832, 0.1684724592142222, 0.168792435266846, 0.1688984659747764, 0.17032430565161868, 0.17183736703779992, 0.17279845937326857, 0.17367663416897075, 0.17445087935610384, 0.1747913230361347, 0.17796483226807547, 0.18018385375990348, 0.18084696844028536, 0.18140948289302017, 0.18202094389849122, 0.18422187373979954, 0.18515189751285804, 0.18628285305558562, 0.1878255936775436, 0.19032300538950742, 0.1910467355099676, 0.19106067611299613, 0.19117620063476384, 0.19247221873116252, 0.19290934363598888, 0.19376381086211775, 0.19396826035703474, 0.19543116763687604, 0.1958621226877318, 0.19601078958800472, 0.19787694814541726, 0.19972185986173757, 0.2037555000863198, 0.2037881024387539, 0.20498686041173456, 0.20542639947208283, 0.20559979244836676, 0.20560965478236495, 0.20609284815455248, 0.20966401083975986, 0.21192749412128395, 0.2131942691197564, 0.2165068310547522, 0.21659869366037576, 0.21733284145849613, 0.22033361587476188, 0.22339376839006067, 0.22346968877269402, 0.22403234710140546, 0.22591725045556715, 0.22664126037657545, 0.22984044070554366, 0.2331421320965654, 0.23514177262967198, 0.23683561042079587, 0.23872560237612897, 0.23980031001552893, 0.2417837438422079, 0.24421203612728204, 0.24654859529477052, 0.24674668095579239, 0.24782034249211327, 0.24909738354606648, 0.24925587027288457, 0.25692077476691927, 0.2572038702264809, 0.25981609883980256, 0.260219566661245, 0.26188045519237607, 0.26332937300839016, 0.26483042694094, 0.2663364002608478, 0.27023366304154806, 0.2715663881711365, 0.2765554988229692, 0.27661504281040683, 0.27704025047118935, 0.28125588038022864, 0.28448341209655004, 0.2868959536260285, 0.2916501145281105, 0.29282065813595526, 0.29495931573103373, 0.304210315392299, 0.30600352576433576, 0.31631532844656984, 0.3189648192977864, 0.31961123921599727, 0.3197988260345121, 0.3301176269367147, 0.3387363118473853, 0.3454928622114322, 0.34871728198372814, 0.3615489048794752, 0.3849490002109205, 0.39934018545203703, 0.43201111072307763, 0.43364992794117224, 0.43538540414050675, 0.43630846661777917, 0.44110695765219043, 0.4438835526757956, 0.4483133695528931, 0.5363280843651014, 0.6040269807555538, 0.6901552249043614, 0.7780224885606171, 0.9329595977053963, 0.9539609191333704, 10.880916205201446, 11.427730880434089]"
