ID,year,engine_cc,cylinder,valves_per_cylinder,power_ps,torque_nm,engine_compression,doors,hwy,mixed,city,fuel_cap_l
17140,2013,3000,6.0,4.0,270.0,302.0,11.7,4.0,8.7,10.7,13.0,68.0
17141,2013,3000,6.0,4.0,270.0,302.0,11.7,4.0,8.7,10.7,13.0,68.0
17142,2013,3600,6.0,4.0,318.0,373.0,11.3,4.0,9.0,11.2,13.0,68.0
17143,2013,3600,6.0,4.0,318.0,373.0,11.3,4.0,9.0,10.7,13.0,68.0
17144,2013,3600,6.0,4.0,318.0,373.0,11.7,4.0,9.0,10.7,13.0,68.0
17145,2013,3600,6.0,4.0,318.0,373.0,11.3,4.0,9.0,10.7,13.0,68.0
17146,2013,6200,8.0,2.0,556.0,747.0,9.1,2.0,12.4,14.7,16.8,68.0
17147,2013,6200,8.0,2.0,556.0,747.0,9.1,4.0,12.4,14.7,16.8,68.0
17148,2013,6200,8.0,2.0,556.0,747.0,9.1,4.0,12.4,14.7,16.8,68.0
17149,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,117.0
17150,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17151,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,117.0
17152,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17153,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,117.0
17154,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17155,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,117.0
17156,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17157,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17158,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17159,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,16.8,18.0,117.0
17160,2013,6000,8.0,2.0,332.0,498.0,10.8,4.0,10.2,11.2,11.8,95.0
17161,2013,6000,8.0,2.0,332.0,498.0,10.8,4.0,10.2,11.2,11.8,95.0
17162,2013,6000,8.0,2.0,332.0,498.0,10.8,4.0,10.2,11.2,11.8,95.0
17163,2013,6000,8.0,2.0,332.0,498.0,10.8,4.0,10.2,11.2,11.8,95.0
17164,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,98.0
17165,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,15.7,18.0,98.0
17166,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,98.0
17167,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,15.7,18.0,98.0
17168,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,98.0
17169,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,15.7,18.0,98.0
17170,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,14.7,16.8,98.0
17171,2013,6200,8.0,2.0,403.0,565.0,10.4,4.0,13.0,15.7,18.0,98.0
17172,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,10.2,13.0,14.7,80.0
17173,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,9.8,12.4,13.8,80.0
17174,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,10.2,13.0,14.7,80.0
17175,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,9.8,12.4,13.8,80.0
17176,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,10.2,13.0,14.7,80.0
17177,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,9.8,12.4,13.8,80.0
17178,2013,3600,6.0,4.0,308.0,359.0,11.5,4.0,9.8,12.4,13.8,80.0
17179,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,8.4,11.2,13.8,72.0
17180,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,9.0,11.8,13.8,76.0
17181,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,8.4,11.2,13.8,72.0
17182,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,9.0,11.8,13.8,76.0
17183,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,8.4,11.2,13.8,72.0
17184,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,9.0,11.8,13.8,76.0
17185,2013,3564,6.0,4.0,318.0,358.0,11.5,4.0,8.4,11.2,13.8,72.0
17188,2014,3400,6.0,4.0,350.0,287.0,12.5,2.0,27.0,22.0,19.0,64.0
17189,2014,3400,6.0,4.0,350.0,287.0,12.5,2.0,27.0,22.0,19.0,64.0
17190,2014,3400,6.0,4.0,350.0,287.0,12.5,2.0,26.0,21.0,19.0,68.0
17191,2014,3400,6.0,4.0,350.0,287.0,12.5,2.0,27.0,22.0,19.0,68.0
17192,2014,3800,6.0,4.0,400.0,325.0,12.5,2.0,26.0,21.0,18.0,68.0
17193,2014,3800,6.0,4.0,400.0,325.0,12.5,2.0,26.0,21.0,18.0,68.0
17194,2014,3800,6.0,4.0,400.0,325.0,12.5,2.0,27.0,22.0,19.0,64.0
17195,2014,3800,6.0,4.0,400.0,325.0,12.5,2.0,27.0,22.0,19.0,64.0
17199,2014,2700,6.0,4.0,265.0,206.0,12.5,2.0,30.0,24.0,20.0,64.0
17200,2014,3400,6.0,4.0,315.0,266.0,12.5,2.0,28.0,23.0,20.0,64.0
17201,2014,3600,6.0,4.0,300.0,295.0,11.7,4.0,22.0,17.0,15.0,100.0
17202,2014,3000,6.0,4.0,240.0,406.0,16.8,4.0,29.0,23.0,19.0,100.0
17203,2014,4800,8.0,4.0,420.0,380.0,12.5,4.0,21.0,17.0,15.0,100.0
17204,2014,4800,8.0,4.0,400.0,369.0,12.5,4.0,22.0,18.0,16.0,100.0
17205,2014,3000,6.0,4.0,380.0,428.0,10.5,4.0,24.0,21.0,20.0,100.0
17206,2014,4800,8.0,4.0,500.0,516.0,10.5,4.0,22.0,17.0,15.0,100.0
17207,2014,4800,8.0,4.0,550.0,553.0,10.5,4.0,20.0,16.0,14.0,100.0
17208,2014,2700,6.0,4.0,275.0,213.0,12.5,2.0,30.0,24.0,20.0,64.0
17209,2014,3400,6.0,4.0,325.0,272.0,12.5,2.0,28.0,23.0,20.0,64.0
17332,2006,1997,4.0,4.0,177.0,202.0,11.0:1,2.0,7.0,9.0,12.6,50.0
17459,2015,2000,4.0,4.0,240.0,270.0,9.3,4.0,29.0,23.0,20.0,16.0
17460,2015,2000,4.0,4.0,240.0,270.0,9.3,4.0,26.0,22.0,19.0,16.0
17461,2015,2000,4.0,4.0,240.0,270.0,9.3,4.0,29.0,23.0,20.0,16.0
17462,2015,2000,4.0,4.0,240.0,270.0,9.3,4.0,26.0,22.0,19.0,16.0
17463,2015,3700,6.0,4.0,305.0,280.0,10.5,4.0,28.0,22.0,19.0,19.0
17464,2015,3700,6.0,4.0,305.0,280.0,10.5,4.0,26.0,21.0,18.0,19.0
17465,2015,3500,6.0,4.0,365.0,350.0,10,4.0,25.0,20.0,17.0,19.0
17466,2015,3700,6.0,4.0,303.0,278.0,10.5,4.0,25.0,20.0,17.0,19.0
17467,2015,3500,6.0,4.0,365.0,350.0,10,4.0,23.0,18.0,16.0,19.0
17468,2015,3700,6.0,4.0,305.0,280.0,10.5,4.0,26.0,21.0,18.0,18.0
17469,2015,3700,6.0,4.0,305.0,280.0,10.5,4.0,23.0,19.0,17.0,19.0
17470,2015,2000,4.0,4.0,231.0,270.0,9.3,4.0,33.0,26.0,22.0,17.0
17471,2015,2000,4.0,4.0,231.0,270.0,9.3,4.0,31.0,25.0,22.0,18.0
17472,2015,2000,4.0,4.0,231.0,270.0,9.3,4.0,33.0,26.0,22.0,17.0
17473,2015,2000,4.0,4.0,231.0,270.0,9.3,4.0,31.0,25.0,22.0,18.0
17474,2015,2000,4.0,4.0,188.0,129.0,12.3,4.0,39.0,40.0,41.0,14.0
17475,2015,2000,4.0,4.0,188.0,129.0,12.3,4.0,39.0,40.0,41.0,14.0
17480,2019,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
17481,2019,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
17482,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
17483,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
17484,2019,2000,4.0,4.0,302.0,295.0,10.3,4.0,35.0,28.0,24.0,18.0
17485,2019,2000,4.0,4.0,302.0,295.0,10.3,4.0,35.0,28.0,24.0,18.0
17486,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
17487,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
17488,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,38.0,30.0,26.0,19.0
17489,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,38.0,30.0,26.0,19.0
17490,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,28.0,22.0,19.0,19.0
17491,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,28.0,22.0,19.0,19.0
17492,2019,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
17493,2019,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
17494,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
17495,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
17496,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
17497,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
17500,2019,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,20.0,18.0,19.0
17501,2019,2500,5.0,4.0,250.0,266.0,9.5,4.0,25.0,21.0,18.0,19.0
17502,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
17503,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
17504,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
17505,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
17506,2019,2000,4.0,4.0,302.0,295.0,10.3,4.0,30.0,25.0,22.0,19.0
17507,2019,2000,4.0,4.0,302.0,295.0,10.3,4.0,30.0,25.0,22.0,19.0
17508,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,24.0,20.0,17.0,19.0
17509,2019,3000,6.0,4.0,325.0,354.0,9.3,4.0,24.0,20.0,17.0,19.0
17510,2019,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,21.0,18.0,19.0
17511,2019,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,21.0,18.0,19.0
17512,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
17513,2019,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
17514,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
17515,2019,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
17556,2002,2360,4.0,4.0,162.0,220.0,9.6:1,5.0,9.1,10.2,10.7,58.0
17557,2002,2359,4.0,4.0,162.0,218.0,9.6:1,5.0,9.4,10.2,11.2,58.0
17607,2010,2384,4.0,4.0,164.0,156.0,10.4:1,4.0,8.0,9.6,10.8,61.0
17608,2010,3500,6.0,2.0,222.0,297.0,9.2:1,4.0,9.1,11.8,13.8,61.0
17609,2010,3500,6.0,2.0,220.0,294.0,10.0:1,2.0,9.1,11.8,13.8,61.0
17610,2010,3500,6.0,2.0,222.0,297.0,10.0:1,2.0,9.1,11.8,13.8,61.0
17612,2010,3600,6.0,4.0,256.0,340.0,10.0:1,2.0,9.1,11.8,13.8,61.0
17613,2010,1799,4.0,4.0,132.0,128.0,10.0:1,4.0,7.4,8.4,9.1,49.0
17614,2010,2360,4.0,4.0,160.0,220.0,10.0:1,4.0,9.1,10.7,11.8,49.0
17615,2010,2362,4.0,4.0,160.0,220.0,9.5:1,4.0,8.4,9.8,11.2,49.0
17616,2010,2362,4.0,4.0,161.0,220.0,9.5:1,4.0,8.4,9.8,11.2,49.0
17650,2002,1995,4.0,4.0,150.0,200.0,10.2:1,2.0,6.5,8.3,11.4,63.0
17652,2002,1995,4.0,4.0,115.0,280.0,17.0:1,4.0,5.5,6.8,9.1,63.0
17659,2002,2979,6.0,4.0,204.0,410.0,17.0:1,2.0,5.2,6.6,9.1,63.0
17660,2002,2979,6.0,4.0,204.0,410.0,17.0:1,2.0,6.1,7.7,10.6,63.0
17661,2002,2979,6.0,4.0,204.0,400.0,17.0:1,4.0,5.4,6.8,9.3,63.0
17667,2002,5972,12.0,4.0,444.0,600.0,11.3:1,4.0,9.2,13.4,19.5,88.0
17668,2002,5972,12.0,4.0,444.0,601.0,11.3:1,4.0,9.7,13.6,20.5,88.0
17675,2002,2977,6.0,2.0,192.0,410.0,18.0:1,5.0,8.2,9.7,12.3,93.0
17676,2002,2979,6.0,4.0,230.0,300.0,10.2:1,5.0,10.2,12.9,17.5,93.0
17677,2002,4619,8.0,4.0,334.0,480.0,10.5:1,5.0,11.4,14.9,21.0,93.0
17689,2002,4939,8.0,4.0,406.0,500.0,11.0:1,2.0,10.6,14.5,21.1,73.0
17692,2019,3700,6.0,4.0,332.0,270.0,11,2.0,25.0,21.0,18.0,19.0
17693,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,18.0,19.0
17694,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,19.0,19.0
17695,2019,3700,6.0,4.0,350.0,276.0,11,2.0,26.0,21.0,18.0,19.0
17696,2019,3700,6.0,4.0,350.0,276.0,11,2.0,26.0,21.0,19.0,19.0
17697,2019,3700,6.0,4.0,350.0,276.0,11,2.0,26.0,21.0,18.0,19.0
17698,2019,3700,6.0,4.0,350.0,276.0,11,2.0,26.0,21.0,19.0,19.0
17699,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,18.0,19.0
17700,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,19.0,19.0
17701,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,18.0,19.0
17702,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,19.0,19.0
17703,2019,3700,6.0,4.0,332.0,270.0,11,2.0,24.0,20.0,17.0,19.0
17704,2019,3700,6.0,4.0,332.0,270.0,11,2.0,25.0,21.0,18.0,19.0
17705,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,18.0,19.0
17706,2019,3700,6.0,4.0,332.0,270.0,11,2.0,26.0,21.0,19.0,19.0
17707,2019,3700,6.0,4.0,332.0,270.0,11,2.0,24.0,20.0,17.0,19.0
17708,2019,3700,6.0,4.0,332.0,270.0,11,2.0,25.0,21.0,18.0,19.0
17709,2019,2500,4.0,4.0,182.0,180.0,9.6,4.0,38.0,31.0,27.0,18.0
17710,2019,2500,4.0,4.0,182.0,180.0,9.6,4.0,38.0,31.0,27.0,18.0
17711,2019,2500,4.0,4.0,182.0,180.0,9.6,4.0,38.0,31.0,27.0,18.0
17712,2019,2500,4.0,4.0,182.0,180.0,9.6,4.0,38.0,31.0,27.0,18.0
17713,2019,3500,6.0,4.0,270.0,251.0,10.3,4.0,32.0,26.0,22.0,18.0
17714,2019,3500,6.0,4.0,270.0,251.0,10.3,4.0,32.0,26.0,22.0,18.0
17715,2019,3500,6.0,4.0,270.0,251.0,10.3,4.0,32.0,26.0,22.0,18.0
17716,2019,3500,6.0,4.0,270.0,251.0,10.3,4.0,32.0,26.0,22.0,18.0
17717,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,19.0,15.0,13.0,28.0
17718,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,18.0,14.0,12.0,28.0
17719,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,19.0,15.0,13.0,28.0
17720,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,18.0,14.0,12.0,28.0
17721,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,19.0,15.0,13.0,28.0
17722,2019,5600,8.0,4.0,317.0,385.0,9.8,4.0,18.0,14.0,12.0,28.0
17723,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17724,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17725,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17726,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,18.0,16.0,21.0
17727,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17728,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,18.0,16.0,21.0
17729,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17730,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,18.0,16.0,21.0
17731,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17732,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,19.0,16.0,21.0
17733,2019,2500,4.0,4.0,152.0,171.0,9.5,4.0,23.0,19.0,17.0,21.0
17734,2019,2500,4.0,4.0,152.0,171.0,9.5,4.0,23.0,21.0,19.0,21.0
17735,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17736,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17737,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17738,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17739,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17740,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,18.0,16.0,21.0
17741,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17742,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17743,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,19.0,16.0,21.0
17744,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17745,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,17.0,15.0,21.0
17746,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,21.0,18.0,16.0,21.0
17747,2019,2500,4.0,4.0,152.0,171.0,9.5,4.0,23.0,19.0,17.0,21.0
17748,2019,2500,4.0,4.0,152.0,171.0,9.5,4.0,23.0,21.0,19.0,21.0
17749,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17750,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,19.0,16.0,21.0
17751,2019,3800,6.0,4.0,545.0,463.0,9,2.0,23.0,19.0,16.0,20.0
17752,2019,3800,6.0,4.0,600.0,481.0,9,2.0,23.0,19.0,16.0,20.0
17753,2019,3800,6.0,4.0,545.0,463.0,9,2.0,23.0,19.0,16.0,20.0
17754,2019,3800,6.0,4.0,545.0,463.0,9,2.0,23.0,19.0,16.0,20.0
17769,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17770,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17771,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17772,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17773,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17774,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17775,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17776,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,28.0,24.0,21.0,19.0
17777,2019,2000,4.0,4.0,131.0,139.0,9.7,4.0,26.0,25.0,24.0,15.0
17778,2019,2000,4.0,4.0,131.0,139.0,9.7,4.0,26.0,25.0,24.0,15.0
17787,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,27.0,22.0,20.0,20.0
17788,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,27.0,22.0,20.0,20.0
17789,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,27.0,22.0,20.0,20.0
17790,2019,3500,6.0,4.0,260.0,240.0,10.3,4.0,27.0,22.0,20.0,20.0
17791,2019,2500,4.0,4.0,170.0,175.0,10,4.0,33.0,28.0,26.0,15.0
17792,2019,2500,4.0,4.0,170.0,175.0,10,4.0,32.0,28.0,25.0,15.0
17793,2019,2500,4.0,4.0,170.0,175.0,10,4.0,33.0,28.0,26.0,15.0
17794,2019,2500,4.0,4.0,170.0,175.0,10,4.0,32.0,28.0,25.0,15.0
17795,2019,2500,4.0,4.0,170.0,175.0,10,4.0,33.0,28.0,26.0,15.0
17796,2019,2500,4.0,4.0,170.0,175.0,10,4.0,32.0,28.0,25.0,15.0
17797,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,40.0,34.0,30.0,13.0
17798,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,36.0,30.0,27.0,13.0
17799,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,39.0,34.0,30.0,13.0
17800,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,39.0,34.0,30.0,13.0
17801,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,39.0,34.0,30.0,13.0
17802,2019,1800,4.0,4.0,130.0,128.0,9.9,4.0,39.0,34.0,30.0,13.0
17803,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,35.0,30.0,26.0,11.0
17804,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,36.0,30.0,27.0,11.0
17805,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17806,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17807,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17808,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17809,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,36.0,30.0,27.0,11.0
17810,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17811,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17812,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17813,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17814,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17815,2019,1600,4.0,4.0,109.0,107.0,9.8,4.0,40.0,35.0,31.0,11.0
17816,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,20.0,17.0,15.0,21.0
17817,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,20.0,17.0,15.0,21.0
17818,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17819,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,20.0,17.0,15.0,21.0
17820,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,20.0,17.0,15.0,21.0
17821,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,22.0,18.0,16.0,21.0
17822,2019,4000,6.0,4.0,261.0,281.0,9.7,4.0,20.0,17.0,15.0,21.0
17884,2006,2399,4.0,4.0,160.0,221.0,9.6:1,2.0,8.1,9.4,10.7,45.0
17980,2006,1983,4.0,2.0,117.0,165.0,12.0:1,4.0,7.6,8.7,9.8,55.0
17981,2006,1901,4.0,2.0,101.0,240.0,19.0:1,5.0,5.5,6.0,6.5,55.0
17992,2006,1896,4.0,2.0,105.0,250.0,19.0:1,5.0,5.5,5.6,6.5,55.0
18022,2006,1981,4.0,4.0,203.0,281.0,12.0:1,4.0,7.4,8.7,10.2,55.0
18036,2006,1901,4.0,2.0,101.0,240.0,19.0:1,3.0,5.4,5.9,6.4,55.0
18049,2006,1896,4.0,2.0,105.0,250.0,19.0:1,4.0,4.7,5.9,7.2,70.0
18056,2006,1968,4.0,4.0,140.0,320.0,18.5:1,4.0,7.4,6.0,10.2,70.0
18057,2006,1968,4.0,4.0,140.0,320.0,18.5:1,4.0,7.4,6.0,10.2,70.0
18078,2006,5998,12.0,4.0,450.0,551.0,12.0:1,4.0,13.2,17.0,19.8,90.0
18079,2006,4130,8.0,2.0,340.0,430.0,19.5:1,5.0,10.7,13.1,14.7,90.0
18114,2006,3189,6.0,2.0,220.0,305.0,11.3:1,5.0,11.2,13.9,14.7,100.0
18115,2006,3189,6.0,2.0,220.0,305.0,11.3:1,5.0,11.2,13.9,14.7,100.0
18256,2009,3956,6.0,4.0,239.0,361.0,10.5:1,3.0,11.8,13.8,14.7,87.0
18257,2009,4664,8.0,4.0,264.0,415.0,10.5:1,5.0,13.8,15.7,16.8,87.0
18258,2009,3954,6.0,4.0,239.0,361.0,10.5:1,5.0,11.2,13.1,14.7,87.0
18259,2009,4664,8.0,4.0,264.0,415.0,9.8:1,5.0,12.5,14.0,15.8,87.0
18260,2009,3954,6.0,4.0,239.0,361.0,10.5:1,5.0,11.8,13.8,14.7,87.0
18261,2009,4664,8.0,4.0,265.0,415.0,10.0:1,5.0,13.8,15.7,16.8,87.0
18262,2009,3956,6.0,4.0,239.0,361.0,10.5:1,5.0,11.2,13.1,14.7,87.0
18264,2009,3954,6.0,4.0,239.0,361.0,10.0:1,5.0,11.8,13.8,14.7,87.0
18265,2009,4664,8.0,4.0,265.0,415.0,9.8:1,5.0,13.8,15.7,16.8,87.0
18266,2009,3954,6.0,4.0,239.0,361.0,9.8:1,5.0,11.2,13.1,14.7,87.0
18267,2009,4664,8.0,4.0,264.0,415.0,10.5:1,5.0,12.5,14.0,15.8,87.0
18268,2009,3456,6.0,4.0,268.0,248.0,10.8:1,4.0,8.6,10.8,12.5,70.0
18269,2009,3456,6.0,4.0,272.0,336.0,10.5:1,4.0,8.6,10.8,12.5,70.0
18272,2009,998,3.0,4.0,68.0,93.0,10.5:1,5.0,4.1,4.6,5.0,35.0
18273,2009,998,3.0,4.0,68.0,93.0,10.5:1,3.0,4.1,4.6,5.0,35.0
18274,2009,2399,4.0,4.0,148.0,138.0,12.5:1,4.0,6.9,6.9,7.1,65.0
18275,2009,2399,4.0,4.0,159.0,161.0,9.8:1,4.0,7.6,9.4,11.2,50.0
18276,2009,3455,6.0,4.0,272.0,336.0,10.0:1,4.0,8.4,10.2,12.4,70.0
18277,2009,2362,4.0,4.0,160.0,218.0,10.0:1,4.0,7.7,9.6,11.4,70.0
18278,2009,2362,4.0,4.0,160.0,218.0,9.8:1,2.0,7.6,9.4,11.2,70.0
18279,2009,3455,6.0,4.0,272.0,336.0,9.8:1,4.0,8.4,10.2,12.4,70.0
18280,2009,2362,4.0,4.0,160.0,218.0,10.5:1,4.0,7.7,9.6,11.4,70.0
