ID,year,engine_cc,cylinder,valves_per_cylinder,power_ps,torque_nm,engine_compression,doors,hwy,mixed,city,fuel_cap_l
44,2022,3600,6.0,4.0,305.0,269.0,11.5,4.0,24.0,20.0,17.0,21.0
45,2022,3600,6.0,4.0,305.0,269.0,11.5,4.0,26.0,21.0,18.0,21.0
46,2022,2500,4.0,4.0,200.0,191.0,11.3,4.0,27.0,22.0,20.0,21.0
47,2022,2500,4.0,4.0,200.0,191.0,11.3,4.0,25.0,21.0,19.0,21.0
48,2022,2500,4.0,4.0,200.0,191.0,11.3,4.0,27.0,22.0,20.0,21.0
67,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,38.0,30.0,26.0,16.0
68,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,38.0,30.0,26.0,16.0
69,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,38.0,30.0,26.0,16.0
70,2022,2000,4.0,4.0,148.0,258.0,16.5,4.0,46.0,33.0,27.0,16.0
71,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,39.0,31.0,26.0,16.0
72,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,42.0,33.0,28.0,13.0
73,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,27.0,22.0,16.0
74,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,36.0,29.0,25.0,16.0
75,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,38.0,30.0,26.0,16.0
76,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,19.0
77,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,19.0
78,,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,19.0
79,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,19.0
80,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,19.0
81,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,19.0
82,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,19.0
83,2022,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,19.0
84,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
85,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
87,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
89,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
90,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
92,2022,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
102,2022,2500,4.0,4.0,195.0,187.0,11.3,4.0,31.0,25.0,21.0,19.0
103,2022,2500,4.0,4.0,195.0,187.0,11.3,4.0,31.0,25.0,21.0,19.0
104,2022,3600,6.0,4.0,305.0,264.0,11.5,4.0,29.0,22.0,19.0,19.0
106,2022,2500,4.0,4.0,195.0,187.0,11.3,4.0,31.0,25.0,21.0,19.0
107,,3600,6.0,4.0,305.0,264.0,11.5,4.0,29.0,22.0,19.0,19.0
108,2022,2500,4.0,4.0,196.0,191.0,11.3,4.0,36.0,29.0,25.0,16.0
109,2022,2500,4.0,4.0,196.0,191.0,11.3,4.0,36.0,29.0,25.0,19.0
110,2022,2500,4.0,4.0,196.0,191.0,11.3,4.0,36.0,29.0,25.0,19.0
111,2022,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,19.0
112,2022,2500,4.0,4.0,196.0,191.0,11.3,4.0,36.0,29.0,25.0,19.0
113,2022,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,19.0
114,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
115,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
116,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
117,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
118,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
119,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
120,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
121,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
122,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
123,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
124,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
125,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
126,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
127,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
128,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
129,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
130,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
131,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
132,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
133,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
134,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
135,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
136,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
137,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
138,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
139,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
140,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
141,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
142,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
143,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
144,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
145,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
146,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
147,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
148,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
149,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
150,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
151,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
152,2022,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
153,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
154,2022,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
155,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
156,2022,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
157,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
158,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
159,2022,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
160,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
161,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
162,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
163,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
230,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,30.0,26.0,12.0
231,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,28.0,25.0,12.0
232,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,30.0,26.0,12.0
233,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,28.0,25.0,12.0
234,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,30.0,26.0,12.0
235,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,28.0,25.0,12.0
236,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,30.0,26.0,12.0
237,2022,1800,4.0,4.0,138.0,125.0,10.5,4.0,35.0,28.0,25.0,12.0
238,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,37.0,31.0,27.0,12.0
239,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,40.0,33.0,29.0,12.0
240,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,37.0,31.0,27.0,12.0
241,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,40.0,33.0,29.0,12.0
242,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,12.0
243,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,34.0,30.0,27.0,12.0
244,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,12.0
245,2022,1400,4.0,4.0,138.0,148.0,9.5,4.0,34.0,30.0,27.0,12.0
246,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,31.0,9.0
247,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,30.0,9.0
248,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,31.0,9.0
249,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,30.0,9.0
250,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,31.0,9.0
251,2022,1200,4.0,4.0,84.0,83.0,10.5,4.0,39.0,34.0,30.0,9.0
254,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,31.0
255,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,15.0,31.0
256,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,31.0
257,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,15.0,31.0
258,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,31.0
259,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,15.0,31.0
260,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,26.0
261,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
262,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,26.0
263,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
264,2022,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,26.0
265,2022,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
266,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,24.0,19.0,17.0,22.0
267,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,23.0,19.0,16.0,22.0
268,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,23.0,19.0,16.0,22.0
269,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,23.0,19.0,16.0,22.0
270,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,24.0,19.0,17.0,22.0
271,2022,3600,6.0,4.0,281.0,266.0,11.3,4.0,24.0,19.0,17.0,22.0
272,2022,3600,6.0,4.0,288.0,270.0,11.3,4.0,24.0,19.0,17.0,22.0
273,2022,3600,6.0,4.0,288.0,270.0,11.3,4.0,23.0,19.0,16.0,22.0
288,2007,3786,6.0,2.0,203.0,312.0,9.4,4.0,7.8,9.8,11.8,64.0
293,2007,3425,6.0,2.0,188.0,285.0,9.5,4.0,9.2,10.8,12.5,76.0
294,2007,1798,4.0,4.0,128.0,165.0,10.0,4.0,6.5,7.1,7.8,49.0
302,2020,1800,4.0,4.0,170.0,200.0,9.6,2.0,35.0,28.0,24.0,13.0
303,2020,1800,4.0,4.0,170.0,200.0,9.6,4.0,33.0,27.0,23.0,15.0
304,2020,1800,4.0,4.0,170.0,200.0,9.6,2.0,35.0,28.0,24.0,13.0
305,2020,1800,4.0,4.0,170.0,200.0,9.6,4.0,33.0,27.0,23.0,15.0
306,2020,1800,4.0,4.0,170.0,200.0,9.6,2.0,35.0,28.0,24.0,13.0
307,2020,1800,4.0,4.0,170.0,200.0,9.6,4.0,33.0,27.0,23.0,15.0
308,2020,2000,4.0,4.0,150.0,236.0,16.2,4.0,43.0,36.0,31.0,13.0
309,2020,2000,4.0,4.0,150.0,236.0,16.2,4.0,43.0,36.0,31.0,13.0
310,2020,2000,4.0,4.0,150.0,236.0,16.2,4.0,43.0,36.0,31.0,13.0
311,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,23.0,13.0
312,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,33.0,27.0,24.0,15.0
313,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,23.0,13.0
314,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,33.0,27.0,24.0,15.0
315,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,23.0,13.0
316,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,33.0,27.0,24.0,15.0
318,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,27.0,24.0,16.0
319,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,27.0,24.0,16.0
320,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,26.0,22.0,16.0
321,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,31.0,25.0,22.0,16.0
322,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,26.0,22.0,16.0
323,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,31.0,25.0,22.0,16.0
324,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,27.0,24.0,16.0
325,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,32.0,26.0,22.0,16.0
326,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,31.0,25.0,22.0,16.0
327,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,28.0,23.0,20.0,16.0
328,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,22.0,16.0
329,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,31.0,25.0,22.0,16.0
330,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,28.0,23.0,20.0,16.0
331,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,22.0,16.0
332,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,31.0,25.0,22.0,16.0
333,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,28.0,23.0,20.0,16.0
334,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,32.0,26.0,22.0,16.0
335,2020,2000,4.0,4.0,220.0,258.0,9.6,2.0,31.0,25.0,22.0,16.0
336,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,33.0,28.0,25.0,20.0
337,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,33.0,28.0,25.0,20.0
338,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,29.0,23.0,20.0,20.0
339,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,29.0,23.0,20.0,20.0
340,2020,3000,6.0,4.0,310.0,325.0,10.3,4.0,27.0,22.0,18.0,20.0
341,2020,3000,6.0,4.0,310.0,325.0,10.3,4.0,27.0,22.0,18.0,20.0
342,2020,3000,6.0,4.0,240.0,428.0,16.8,4.0,38.0,29.0,24.0,19.0
343,2020,3000,6.0,4.0,240.0,428.0,16.8,4.0,38.0,29.0,24.0,19.0
344,2020,3000,6.0,4.0,310.0,325.0,10.3,4.0,28.0,21.0,18.0,20.0
345,2020,3000,6.0,4.0,310.0,325.0,10.3,4.0,28.0,21.0,18.0,20.0
348,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,29.0,22.0,19.0,24.0
349,2020,4000,8.0,4.0,435.0,444.0,10.1,4.0,30.0,22.0,18.0,24.0
350,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,29.0,22.0,19.0,24.0
351,2020,4000,8.0,4.0,435.0,444.0,10.1,4.0,29.0,22.0,18.0,24.0
352,2020,3000,6.0,4.0,240.0,428.0,16.3,4.0,36.0,28.0,24.0,24.0
353,2020,6300,12.0,4.0,500.0,463.0,11.8,4.0,22.0,17.0,14.0,24.0
354,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,28.0,24.0,21.0,16.0
355,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,28.0,24.0,21.0,16.0
356,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,28.0,24.0,21.0,16.0
357,2020,2000,4.0,4.0,200.0,207.0,9.6,4.0,29.0,23.0,20.0,17.0
358,2020,2000,4.0,4.0,200.0,207.0,9.6,4.0,28.0,23.0,20.0,17.0
359,2020,2000,4.0,4.0,200.0,207.0,9.6,4.0,29.0,23.0,20.0,17.0
360,2020,2000,4.0,4.0,200.0,207.0,9.6,4.0,28.0,23.0,20.0,17.0
361,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,28.0,23.0,20.0,19.0
362,2020,2000,4.0,4.0,220.0,258.0,9.6,4.0,28.0,23.0,20.0,20.0
363,2020,2000,4.0,4.0,245.0,354.0,9.6,4.0,30.0,26.0,24.0,20.0
364,2020,3000,6.0,4.0,272.0,295.0,10.3,4.0,26.0,21.0,18.0,20.0
365,2020,3000,6.0,4.0,272.0,295.0,10.3,4.0,26.0,21.0,18.0,20.0
368,2020,3000,6.0,4.0,280.0,295.0,10.5,4.0,22.0,18.0,16.0,26.0
369,2020,3000,6.0,4.0,280.0,295.0,10.5,4.0,22.0,18.0,16.0,26.0
370,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,22.0,18.0,16.0,26.0
371,2020,3000,6.0,4.0,240.0,406.0,16.8,4.0,28.0,22.0,19.0,26.0
372,2020,3000,6.0,4.0,240.0,406.0,16.8,4.0,28.0,22.0,19.0,26.0
373,2020,3000,6.0,4.0,240.0,406.0,16.8,4.0,28.0,22.0,19.0,26.0
374,2020,5200,10.0,4.0,550.0,398.0,12.5,2.0,19.0,14.0,12.0,21.0
375,2020,5200,10.0,4.0,550.0,398.0,12.5,2.0,22.0,16.0,13.0,21.0
377,2020,5200,10.0,4.0,550.0,398.0,12.5,2.0,19.0,14.0,12.0,20.0
378,2020,5200,10.0,4.0,550.0,398.0,12.5,2.0,22.0,16.0,13.0,20.0
379,2020,5200,10.0,4.0,525.0,391.0,12.5,2.0,19.0,14.0,12.0,24.0
380,2020,5200,10.0,4.0,525.0,391.0,12.5,2.0,22.0,16.0,13.0,24.0
381,2020,5200,10.0,4.0,525.0,391.0,12.5,2.0,19.0,14.0,12.0,21.0
382,2020,5200,10.0,4.0,525.0,391.0,12.5,2.0,22.0,16.0,13.0,21.0
383,2020,4200,8.0,4.0,430.0,317.0,12.5,2.0,20.0,14.0,11.0,24.0
384,2020,4200,8.0,4.0,430.0,317.0,12.5,2.0,23.0,17.0,14.0,24.0
385,2020,4200,8.0,4.0,430.0,317.0,12.5,2.0,20.0,14.0,11.0,21.0
386,2020,4200,8.0,4.0,430.0,317.0,12.5,2.0,23.0,17.0,14.0,21.0
387,2020,4200,8.0,4.0,450.0,316.0,12.5,2.0,22.0,18.0,16.0,16.0
388,2020,4200,8.0,4.0,450.0,316.0,12.5,2.0,23.0,18.0,16.0,16.0
389,2020,4000,8.0,4.0,560.0,516.0,10.1,4.0,27.0,19.0,16.0,20.0
392,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,26.0,20.0,17.0,16.0
393,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,28.0,21.0,18.0,16.0
394,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,26.0,20.0,17.0,16.0
395,2020,3000,6.0,4.0,333.0,325.0,10.3,4.0,28.0,21.0,18.0,16.0
396,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,26.0,21.0,18.0,16.0
397,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,26.0,20.0,17.0,16.0
398,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,28.0,21.0,18.0,16.0
399,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,26.0,21.0,18.0,16.0
400,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,26.0,20.0,17.0,16.0
401,2020,3000,6.0,4.0,333.0,325.0,10.3,2.0,28.0,21.0,18.0,16.0
402,2020,4000,8.0,4.0,420.0,406.0,10.1,4.0,27.0,20.0,17.0,20.0
403,2020,4000,8.0,4.0,420.0,406.0,10.1,4.0,27.0,20.0,17.0,20.0
404,2020,4000,8.0,4.0,520.0,481.0,9.3,4.0,27.0,20.0,17.0,22.0
405,2020,3000,6.0,4.0,354.0,346.0,10.3,4.0,24.0,19.0,17.0,20.0
406,2020,3000,6.0,4.0,354.0,346.0,10.3,4.0,24.0,19.0,17.0,20.0
407,,2000,4.0,4.0,211.0,258.0,9.6,2.0,31.0,26.0,22.0,16.0
408,2020,2000,4.0,4.0,211.0,258.0,9.6,2.0,31.0,26.0,22.0,16.0
409,2020,2000,4.0,4.0,265.0,258.0,9.8,2.0,31.0,26.0,22.0,16.0
410,2020,2000,4.0,4.0,265.0,258.0,9.8,2.0,31.0,26.0,22.0,16.0
442,,1983,4.0,4.0,213.0,300.0,9.5,2.0,8.4,9.8,11.2,62.0
443,2005,1981,4.0,4.0,213.0,300.0,9.5,2.0,8.4,9.8,11.2,62.0
445,2005,1983,4.0,4.0,177.0,264.0,9.5,2.0,8.4,9.8,11.2,62.0
448,2005,1983,4.0,4.0,213.0,300.0,9.5,4.0,7.8,9.4,10.7,62.0
449,2005,1983,4.0,4.0,213.0,300.0,9.5,4.0,7.8,9.4,10.7,62.0
450,2005,1983,4.0,4.0,177.0,264.0,9.5,4.0,7.5,9.6,10.8,61.0
470,2005,2294,4.0,4.0,223.0,309.0,9.3,4.0,8.4,10.7,12.4,70.0
471,2005,2294,4.0,4.0,188.0,281.0,9.3,4.0,7.8,10.2,11.8,70.0
479,2005,2294,4.0,4.0,253.0,350.0,9.3,4.0,7.8,10.2,11.8,70.0
480,2005,2294,4.0,4.0,253.0,350.0,9.3,4.0,7.8,10.2,11.8,70.0
501,2015,2000,4.0,4.0,240.0,255.0,10,2.0,34.0,27.0,23.0,14.0
502,2015,2000,4.0,4.0,240.0,255.0,10,2.0,36.0,28.0,23.0,14.0
503,2015,2000,4.0,4.0,240.0,255.0,10,2.0,36.0,28.0,23.0,14.0
504,2015,2000,4.0,4.0,240.0,255.0,10,2.0,33.0,26.0,22.0,14.0
505,2015,2000,4.0,4.0,240.0,255.0,10,2.0,35.0,27.0,23.0,14.0
506,2015,2000,4.0,4.0,240.0,255.0,10,2.0,35.0,27.0,23.0,14.0
507,2015,3000,6.0,4.0,320.0,330.0,10.2,2.0,32.0,25.0,21.0,14.0
508,2015,3000,6.0,4.0,320.0,330.0,10.2,2.0,32.0,25.0,21.0,14.0
509,2015,3000,6.0,4.0,320.0,330.0,10.2,2.0,30.0,24.0,20.0,14.0
526,,2000,4.0,4.0,240.0,255.0,10,2.0,34.0,27.0,23.0,16.0
527,2015,2000,4.0,4.0,240.0,255.0,10,2.0,35.0,27.0,23.0,16.0
528,2015,2000,4.0,4.0,240.0,255.0,10,2.0,34.0,27.0,23.0,16.0
529,2015,2000,4.0,4.0,240.0,255.0,10,2.0,35.0,27.0,23.0,16.0
530,2015,2000,4.0,4.0,240.0,255.0,10,2.0,33.0,25.0,21.0,16.0
531,2015,2000,4.0,4.0,240.0,255.0,10,2.0,33.0,26.0,22.0,16.0
532,2015,2000,4.0,4.0,240.0,255.0,10,2.0,33.0,25.0,21.0,16.0
533,2015,2000,4.0,4.0,240.0,255.0,10,2.0,33.0,26.0,22.0,16.0
534,2015,3000,6.0,4.0,300.0,300.0,10.2,2.0,31.0,24.0,20.0,16.0
